Time,Displacement,Force
(s),(mm),(kN)
"10.5400","0.2559","0.5246"
"10.5600","0.2561","0.5255"
"10.5800","0.2563","0.5262"
"10.6000","0.2564","0.5269"
"10.6200","0.2566","0.5277"
"10.6400","0.2567","0.5285"
"10.6600","0.2569","0.5293"
"10.6800","0.2571","0.5302"
"10.7000","0.2572","0.5311"
"10.7200","0.2574","0.5321"
"10.7400","0.2576","0.5331"
"10.7600","0.2577","0.5340"
"10.7800","0.2579","0.5349"
"10.8000","0.2581","0.5359"
"10.8200","0.2583","0.5369"
"10.8400","0.2584","0.5380"
"10.8600","0.2586","0.5390"
"10.8800","0.2588","0.5400"
"10.9000","0.2590","0.5410"
"10.9200","0.2591","0.5419"
"10.9400","0.2593","0.5429"
"10.9600","0.2595","0.5438"
"10.9800","0.2597","0.5447"
"11.0000","0.2598","0.5457"
"11.0200","0.2600","0.5466"
"11.0400","0.2602","0.5477"
"11.0600","0.2604","0.5488"
"11.0800","0.2606","0.5500"
"11.1000","0.2607","0.5511"
"11.1200","0.2609","0.5524"
"11.1400","0.2611","0.5536"
"11.1600","0.2613","0.5549"
"11.1800","0.2615","0.5562"
"11.2000","0.2618","0.5573"
"11.2200","0.2620","0.5585"
"11.2400","0.2622","0.5597"
"11.2600","0.2623","0.5607"
"11.2800","0.2625","0.5617"
"11.3000","0.2627","0.5626"
"11.3200","0.2629","0.5634"
"11.3400","0.2631","0.5641"
"11.3600","0.2632","0.5648"
"11.3800","0.2634","0.5656"
"11.4000","0.2636","0.5666"
"11.4200","0.2638","0.5674"
"11.4400","0.2639","0.5683"
"11.4600","0.2641","0.5693"
"11.4800","0.2643","0.5704"
"11.5000","0.2645","0.5714"
"11.5200","0.2647","0.5726"
"11.5400","0.2649","0.5735"
"11.5600","0.2651","0.5746"
"11.5800","0.2652","0.5757"
"11.6000","0.2654","0.5767"
"11.6200","0.2656","0.5775"
"11.6400","0.2658","0.5786"
"11.6600","0.2660","0.5796"
"11.6800","0.2662","0.5804"
"11.7000","0.2664","0.5814"
"11.7200","0.2665","0.5824"
"11.7400","0.2667","0.5834"
"11.7600","0.2669","0.5845"
"11.7800","0.2671","0.5857"
"11.8000","0.2673","0.5869"
"11.8200","0.2676","0.5880"
"11.8400","0.2678","0.5889"
"11.8600","0.2680","0.5885"
"11.8800","0.2683","0.5886"
"11.9000","0.2687","0.5900"
"11.9200","0.2690","0.5916"
"11.9400","0.2693","0.5930"
"11.9600","0.2696","0.5941"
"11.9800","0.2698","0.5950"
"12.0000","0.2701","0.5960"
"12.0200","0.2703","0.5970"
"12.0400","0.2706","0.5982"
