time_s,Voltage_5
105.82000000000001,0.244392
105.82100000000001,0.183309
105.82200000000002,0.244392
105.82300000000001,0.21385
105.82400000000001,0.183309
105.82500000000002,0.152767
105.82600000000001,0.122226
105.82700000000001,0.061142
105.82800000000002,0.061142
105.82900000000001,0.030601
105.83000000000001,0.061142
105.83100000000002,0.122226
105.83200000000001,0.152767
105.83300000000001,0.183309
105.83400000000002,0.21385
105.83500000000001,0.336017
105.83600000000001,0.366558
105.83700000000002,0.336017
105.83800000000001,0.274934
105.83900000000001,0.21385
105.84000000000002,0.244392
105.84100000000001,0.21385
105.84200000000001,0.183309
105.84300000000002,0.183309
105.84400000000001,0.152767
105.84500000000001,0.122226
105.84600000000002,0.122226
105.84700000000001,0.061142
105.84800000000001,0.091684
105.84900000000002,-0.030482
105.85000000000001,0.091684
105.85100000000001,0.061142
105.85200000000002,0.183309
105.85300000000001,0.183309
105.85400000000001,0.183309
105.85500000000002,0.274934
105.85600000000001,0.274934
105.85700000000001,0.274934
105.85800000000002,0.305475
105.85900000000001,0.244392
105.86000000000001,0.21385
105.86100000000002,0.244392
105.86200000000001,0.21385
105.86300000000001,0.183309
105.864,0.183309
105.86500000000001,0.152767
105.86600000000001,0.122226
105.867,0.030601
105.86800000000001,0.091684
105.86900000000001,0.183309
105.87,0.122226
105.87100000000001,0.030601
105.87200000000001,0.21385
105.873,0.183309
105.87400000000001,0.183309
105.87500000000001,0.244392
105.876,0.274934
105.87700000000001,0.336017
105.87800000000001,0.21385
105.879,0.274934
105.88000000000001,0.21385
105.88100000000001,0.274934
105.882,0.21385
105.88300000000001,0.122226
105.88400000000001,0.152767
105.885,0.122226
105.88600000000001,0.122226
105.88700000000001,0.122226
105.888,0.030601
105.88900000000001,5.9247e-05
105.89000000000001,0.091684
105.891,0.122226
105.89200000000001,0.183309
105.89300000000001,0.244392
105.894,0.183309
105.89500000000001,0.274934
105.89600000000002,0.305475
105.897,0.274934
105.89800000000001,0.21385
105.89900000000002,0.274934
105.9,0.21385
105.90100000000001,0.183309
105.902,0.183309
105.903,0.122226
105.90400000000001,0.152767
105.905,0.152767
105.906,0.152767
105.90700000000001,0.061142
105.908,0.061142
105.909,0.061142
105.91000000000001,0.091684
105.911,0.122226
105.912,0.152767
105.91300000000001,0.21385
105.914,0.183309
105.915,0.274934
105.91600000000001,0.336017
105.917,0.305475
105.918,0.305475
105.91900000000001,0.244392
105.92,0.244392
105.921,0.244392
105.92200000000001,0.21385
105.923,0.183309
105.924,0.122226
105.92500000000001,0.061142
105.926,0.183309
105.927,0.091684
105.92800000000001,0.030601
105.929,0.061142
105.93,0.061142
105.93100000000001,0.122226
105.932,0.152767
105.933,0.183309
105.93400000000001,0.183309
105.935,0.274934
105.936,0.305475
105.93700000000001,0.336017
105.938,0.244392
105.93900000000001,0.244392
105.94000000000001,0.183309
105.941,0.21385
105.94200000000001,0.183309
105.94300000000001,0.183309
105.944,0.183309
105.94500000000001,0.122226
105.94600000000001,0.061142
105.947,5.9247e-05
105.94800000000001,5.9247e-05
105.94900000000001,0.061142
105.95,0.061142
105.95100000000001,0.091684
105.95200000000001,0.152767
105.953,0.183309
105.95400000000001,0.21385
105.95500000000001,0.244392
105.956,0.274934
105.95700000000001,0.305475
105.95800000000001,0.305475
105.959,0.244392
105.96000000000001,0.244392
105.96100000000001,0.21385
105.962,0.183309
105.96300000000001,0.152767
105.964,0.152767
105.965,0.122226
105.96600000000001,0.122226
105.967,0.091684
105.968,0.091684
105.96900000000001,0.061142
105.97,4.306425
105.971,4.428592
105.97200000000001,4.459133
105.973,4.489675
105.974,4.489675
105.97500000000001,4.520216
105.976,4.550758
105.977,4.672925
105.97800000000001,4.550758
105.979,4.5813
105.98,4.611841
105.98100000000001,4.5813
105.982,4.550758
105.983,4.520216
105.98400000000001,4.489675
105.985,4.459133
105.986,4.489675
105.98700000000001,4.39805
105.988,4.428592
105.989,4.367508
105.99000000000001,4.428592
105.991,4.489675
105.992,4.520216
105.99300000000001,4.550758
105.994,4.550758
105.995,4.611841
105.99600000000001,4.672925
105.997,4.642383
105.998,4.611841
105.99900000000001,4.672925
106.0,4.611841
106.001,4.642383
106.002,4.550758
106.003,4.520216
106.004,4.520216
106.005,4.550758
106.006,4.489675
106.007,4.428592
106.008,4.367508
106.009,4.428592
106.01,4.520216
106.011,4.428592
106.012,4.489675
106.013,4.550758
106.014,4.520216
106.015,4.672925
106.016,4.734008
106.017,4.672925
106.018,4.642383
106.019,4.642383
106.02,4.611841
106.021,4.672925
106.022,4.550758
106.023,4.550758
106.024,4.550758
106.025,4.520216
106.026,4.489675
106.027,4.489675
106.028,4.459133
106.029,4.39805
106.03,4.459133
106.031,4.459133
106.032,4.550758
106.033,4.5813
106.034,4.5813
106.035,4.703466
106.036,4.764549
106.037,4.734008
106.038,4.672925
106.039,4.703466
106.04,4.5813
106.041,4.642383
106.042,4.611841
106.043,4.520216
106.044,4.550758
106.045,4.520216
106.046,4.459133
106.047,4.39805
106.048,4.459133
106.049,4.489675
106.05,4.459133
106.051,4.520216
106.052,4.550758
106.053,4.5813
106.054,4.5813
106.055,4.642383
106.056,4.734008
106.057,4.672925
106.058,4.672925
106.059,4.550758
106.06,4.611841
106.061,4.672925
106.062,4.5813
106.063,4.550758
106.064,4.5813
106.065,4.520216
106.066,4.520216
106.067,4.459133
106.068,4.459133
106.069,4.428592
106.07,4.489675
106.071,4.520216
106.072,4.550758
106.073,4.550758
106.074,4.550758
106.075,4.672925
106.076,4.703466
106.077,4.734008
106.078,4.703466
106.079,4.672925
106.08,4.642383
106.081,4.611841
106.082,4.611841
106.083,4.611841
106.084,4.5813
106.085,4.550758
106.086,4.550758
106.087,4.459133
106.088,4.489675
106.089,4.459133
106.09,4.489675
106.091,4.520216
106.092,4.5813
106.093,4.5813
106.094,4.5813
106.095,4.642383
106.096,4.703466
106.097,4.734008
106.098,4.550758
106.099,4.642383
106.10000000000001,4.672925
106.10100000000001,4.611841
106.102,4.5813
106.10300000000001,4.550758
106.10400000000001,4.520216
106.105,4.5813
106.10600000000001,4.550758
106.10700000000001,4.489675
106.108,4.520216
106.10900000000001,4.39805
106.11000000000001,4.459133
106.111,4.550758
106.11200000000001,4.5813
106.11300000000001,4.550758
106.114,4.5813
106.11500000000001,4.611841
106.11600000000001,4.672925
106.117,4.734008
106.11800000000001,4.642383
106.11900000000001,4.703466
106.12,4.611841
106.12100000000001,4.672925
106.12200000000001,4.550758
106.123,4.611841
106.12400000000001,4.520216
106.12500000000001,4.520216
106.126,4.520216
106.12700000000001,4.550758
106.12800000000001,4.489675
106.129,4.459133
106.13000000000001,4.489675
106.13100000000001,4.489675
106.132,4.550758
106.13300000000001,4.611841
106.13400000000001,4.5813
106.135,4.642383
106.13600000000001,4.550758
106.13700000000001,4.795091
106.138,4.611841
106.13900000000001,4.672925
106.14000000000001,4.642383
106.141,4.642383
106.14200000000001,4.611841
106.14300000000001,4.611841
106.144,4.5813
106.14500000000001,4.550758
106.14600000000002,4.550758
106.147,4.520216
106.14800000000001,4.489675
106.14900000000002,4.489675
106.15,4.520216
106.15100000000001,4.489675
106.15200000000002,4.550758
106.153,4.550758
106.15400000000001,4.611841
106.15500000000002,4.642383
106.156,4.734008
106.15700000000001,4.703466
106.15800000000002,4.703466
106.159,4.642383
106.16000000000001,4.642383
106.16100000000002,4.642383
106.162,4.611841
106.16300000000001,4.550758
106.164,4.5813
106.165,4.520216
106.16600000000001,4.489675
106.167,4.459133
106.168,4.428592
106.16900000000001,4.459133
106.17,4.520216
106.171,4.550758
106.17200000000001,4.520216
106.173,4.550758
106.174,4.550758
106.17500000000001,4.672925
106.176,4.703466
106.177,4.734008
106.17800000000001,4.672925
106.179,4.5813
106.18,4.611841
106.18100000000001,4.5813
106.182,4.550758
106.183,4.550758
106.18400000000001,4.611841
106.185,4.550758
106.186,4.520216
106.18700000000001,4.459133
106.188,4.428592
106.18900000000001,4.39805
106.19000000000001,4.520216
106.191,4.489675
106.19200000000001,4.520216
106.19300000000001,4.5813
106.194,4.5813
106.19500000000001,4.611841
106.19600000000001,4.672925
106.197,4.734008
106.19800000000001,4.703466
106.19900000000001,4.642383
106.2,4.611841
106.20100000000001,4.703466
106.202,4.611841
106.203,4.550758
106.20400000000001,4.550758
106.205,4.550758
106.206,4.550758
106.20700000000001,4.459133
106.208,4.428592
106.209,4.428592
106.21000000000001,4.489675
106.211,4.520216
106.212,4.550758
106.21300000000001,4.550758
106.214,4.611841
106.215,4.5813
106.21600000000001,4.703466
106.217,4.734008
106.218,4.764549
106.21900000000001,4.611841
106.22,4.5813
106.221,4.611841
106.22200000000001,4.611841
106.223,4.611841
106.224,4.520216
106.22500000000001,4.520216
106.226,4.520216
106.227,4.489675
106.22800000000001,4.459133
106.229,4.459133
106.23,4.39805
106.23100000000001,4.520216
106.232,4.550758
106.233,4.550758
106.23400000000001,4.611841
106.235,4.611841
106.236,4.734008
106.23700000000001,4.703466
106.238,4.672925
106.239,4.672925
106.24000000000001,4.611841
106.241,4.642383
106.242,4.5813
106.24300000000001,4.5813
106.244,4.5813
106.245,4.550758
106.24600000000001,4.520216
106.247,4.489675
106.248,4.489675
106.24900000000001,4.489675
106.25,4.489675
106.251,4.489675
106.25200000000001,4.550758
106.253,4.550758
106.254,4.611841
106.25500000000001,4.611841
106.256,4.764549
106.257,4.795091
106.25800000000001,4.642383
106.259,4.672925
106.26,4.672925
106.26100000000001,4.611841
106.262,4.550758
106.263,4.5813
106.264,4.550758
106.265,4.550758
106.266,4.520216
106.267,4.459133
106.268,4.459133
106.269,4.428592
106.27,4.520216
106.271,4.489675
106.272,4.550758
106.273,4.550758
106.274,4.5813
106.275,4.642383
106.276,4.703466
106.277,4.672925
106.278,4.672925
106.279,4.642383
106.28,4.642383
106.281,4.642383
106.282,4.520216
106.283,4.550758
106.284,4.550758
106.285,4.550758
106.286,4.550758
106.287,4.459133
106.288,4.459133
106.289,4.489675
106.29,4.520216
106.291,4.459133
106.292,4.520216
106.293,4.5813
106.294,4.611841
106.295,4.642383
106.296,4.703466
106.297,4.734008
106.298,4.672925
106.299,4.703466
106.30000000000001,4.611841
106.30100000000002,4.642383
106.302,4.611841
106.30300000000001,4.550758
106.30400000000002,4.5813
106.305,4.520216
106.30600000000001,4.520216
106.30700000000002,4.520216
106.308,4.459133
106.30900000000001,4.428592
106.31000000000002,4.520216
106.311,4.550758
106.31200000000001,4.550758
106.31300000000002,4.611841
106.31400000000001,4.5813
106.31500000000001,4.5813
106.31600000000002,4.672925
106.31700000000001,4.734008
106.31800000000001,4.5813
106.31900000000002,4.642383
106.32000000000001,4.611841
106.32100000000001,4.672925
106.32200000000002,4.611841
106.32300000000001,4.642383
106.32400000000001,4.5813
106.32500000000002,4.5813
106.32600000000001,4.550758
106.32700000000001,4.489675
106.32800000000002,4.520216
106.32900000000001,4.489675
106.33000000000001,4.489675
106.33100000000002,4.520216
106.33200000000001,4.5813
106.33300000000001,4.550758
106.33400000000002,4.5813
106.33500000000001,4.611841
106.33600000000001,4.672925
106.33700000000002,4.703466
106.33800000000001,4.672925
106.33900000000001,4.672925
106.34000000000002,4.672925
106.34100000000001,4.611841
106.34200000000001,4.5813
106.34300000000002,4.550758
106.34400000000001,4.5813
106.34500000000001,4.550758
106.34600000000002,4.520216
106.34700000000001,4.489675
106.34800000000001,4.489675
106.34900000000002,4.459133
106.35000000000001,4.520216
106.35100000000001,4.489675
106.35200000000002,4.489675
106.35300000000001,4.5813
106.35400000000001,4.550758
106.35500000000002,4.5813
106.35600000000001,4.672925
106.35700000000001,4.734008
106.35800000000002,4.672925
106.35900000000001,4.642383
106.36000000000001,4.672925
106.36100000000002,4.642383
106.36200000000001,4.5813
106.36300000000001,4.5813
106.364,4.550758
106.36500000000001,4.550758
106.36600000000001,4.550758
106.367,4.550758
106.36800000000001,4.459133
106.36900000000001,4.39805
106.37,4.459133
106.37100000000001,4.520216
106.37200000000001,4.520216
106.373,4.5813
106.37400000000001,4.611841
106.37500000000001,4.642383
106.376,4.734008
106.37700000000001,4.703466
106.37800000000001,4.703466
106.379,4.672925
106.38000000000001,4.703466
106.38100000000001,4.5813
106.382,4.550758
106.38300000000001,4.550758
106.38400000000001,4.550758
106.385,4.550758
106.38600000000001,4.550758
106.38700000000001,4.520216
106.388,4.489675
106.38900000000001,4.336967
106.39000000000001,4.489675
106.391,4.489675
106.39200000000001,4.550758
106.39300000000001,4.5813
106.394,4.5813
106.39500000000001,4.611841
106.39600000000002,4.734008
106.397,4.734008
106.39800000000001,4.672925
106.39900000000002,4.642383
106.4,4.703466
106.40100000000001,4.550758
106.402,4.642383
106.403,4.5813
106.40400000000001,4.550758
106.405,4.550758
106.406,4.5813
106.40700000000001,4.489675
106.408,4.367508
106.409,4.489675
106.41000000000001,4.489675
106.411,4.489675
106.412,4.5813
106.41300000000001,4.5813
106.414,4.611841
106.415,4.642383
106.41600000000001,4.642383
106.417,4.764549
106.418,4.734008
106.41900000000001,4.642383
106.42,4.642383
106.421,4.642383
106.42200000000001,4.611841
106.423,4.611841
106.424,4.550758
106.42500000000001,4.520216
106.426,4.520216
106.427,4.459133
106.42800000000001,4.459133
106.429,4.489675
106.43,4.520216
106.43100000000001,4.459133
106.432,4.550758
106.433,4.550758
106.43400000000001,4.611841
106.435,4.611841
106.436,4.642383
106.43700000000001,4.734008
106.438,4.642383
106.43900000000001,4.611841
106.44000000000001,4.611841
106.441,4.642383
106.44200000000001,4.642383
106.44300000000001,4.611841
106.444,4.520216
106.44500000000001,4.5813
106.44600000000001,4.520216
106.447,4.550758
106.44800000000001,4.459133
106.44900000000001,4.428592
106.45,4.459133
106.45100000000001,4.520216
106.45200000000001,4.5813
106.453,4.5813
106.45400000000001,4.5813
106.45500000000001,4.5813
106.456,4.642383
106.45700000000001,4.672925
106.45800000000001,4.642383
106.459,4.642383
106.46000000000001,4.611841
106.46100000000001,4.672925
106.462,4.611841
106.46300000000001,4.5813
106.464,4.5813
106.465,4.550758
106.46600000000001,4.550758
106.467,4.489675
106.468,4.550758
106.46900000000001,4.428592
106.47,4.428592
106.471,0.610891
106.47200000000001,0.336017
106.473,0.305475
106.474,0.336017
106.47500000000001,0.336017
106.476,0.458183
106.477,0.427642
106.47800000000001,0.366558
106.479,0.366558
106.48,0.336017
106.48100000000001,0.274934
106.482,0.274934
106.483,0.244392
106.48400000000001,0.183309
106.485,0.21385
106.486,0.183309
106.48700000000001,0.122226
106.488,0.061142
106.489,0.091684
106.49000000000001,0.122226
106.491,0.122226
106.492,0.183309
106.49300000000001,0.21385
106.494,0.244392
106.495,0.244392
106.49600000000001,0.366558
106.497,0.336017
106.498,0.366558
106.49900000000001,0.305475
106.5,0.305475
106.501,0.274934
106.502,0.244392
106.503,0.21385
106.504,0.21385
106.505,0.122226
106.506,0.122226
106.507,0.152767
106.508,0.152767
106.509,0.122226
106.51,0.091684
106.511,0.152767
106.512,0.183309
106.513,0.183309
106.514,0.21385
106.515,0.244392
106.516,0.336017
106.517,0.336017
106.518,0.336017
106.519,0.336017
106.52,0.274934
106.521,0.244392
106.522,0.21385
106.523,0.183309
106.524,0.122226
106.525,0.152767
106.526,0.152767
106.527,0.152767
106.528,-0.061024
106.529,0.061142
106.53,0.122226
106.531,0.122226
106.532,0.183309
106.533,0.183309
106.534,0.183309
106.535,0.21385
106.536,0.305475
106.537,0.305475
106.538,0.274934
106.539,0.21385
106.54,0.244392
106.541,0.244392
106.542,0.21385
106.543,0.21385
106.544,0.21385
106.545,0.152767
106.546,0.122226
106.547,0.122226
106.548,0.152767
106.549,0.061142
106.55,0.091684
106.551,0.091684
106.552,0.152767
106.553,0.183309
106.554,0.21385
106.555,0.183309
106.556,0.305475
106.557,0.336017
106.558,0.274934
106.559,0.244392
106.56,0.274934
106.561,0.244392
106.562,0.21385
106.563,0.21385
106.564,0.152767
106.565,0.183309
106.566,0.152767
106.567,0.122226
106.568,0.122226
106.569,0.030601
106.57,0.091684
106.571,0.061142
106.572,0.152767
106.573,0.152767
106.574,0.183309
106.575,0.183309
106.576,0.274934
106.577,0.336017
106.578,0.244392
106.579,0.274934
106.58,0.244392
106.581,0.274934
106.582,0.21385
106.583,0.21385
106.584,0.183309
106.585,0.122226
106.586,0.122226
106.587,0.122226
106.588,0.122226
106.589,0.030601
106.59,0.030601
106.591,0.091684
106.592,0.122226
106.593,0.21385
106.594,0.183309
106.595,0.21385
106.596,0.274934
106.597,0.336017
106.598,0.274934
106.599,0.305475
106.60000000000001,0.274934
106.60100000000001,0.244392
106.602,0.21385
106.60300000000001,0.183309
106.60400000000001,0.183309
106.605,0.152767
106.60600000000001,0.122226
106.60700000000001,0.122226
106.608,0.061142
106.60900000000001,0.030601
106.61000000000001,0.091684
106.611,0.122226
106.61200000000001,0.122226
106.61300000000001,0.152767
106.614,0.21385
106.61500000000001,0.21385
106.61600000000001,0.336017
106.617,0.274934
106.61800000000001,0.244392
106.61900000000001,0.244392
106.62,0.244392
106.62100000000001,0.21385
106.62200000000001,0.274934
106.623,0.152767
106.62400000000001,0.152767
106.62500000000001,0.152767
106.626,0.091684
106.62700000000001,0.122226
106.62800000000001,0.030601
106.629,0.030601
106.63000000000001,0.061142
106.63100000000001,0.152767
106.632,0.122226
106.63300000000001,0.183309
106.63400000000001,0.244392
106.635,0.183309
106.63600000000001,0.274934
106.63700000000001,0.336017
106.638,0.274934
106.63900000000001,0.244392
106.64000000000001,0.274934
106.641,0.183309
106.64200000000001,0.244392
106.64300000000001,0.183309
106.644,0.183309
106.64500000000001,0.152767
106.64600000000002,0.152767
106.647,0.122226
106.64800000000001,0.091684
106.64900000000002,0.091684
106.65,0.091684
106.65100000000001,0.122226
106.65200000000002,0.152767
106.653,0.152767
106.65400000000001,0.183309
106.65500000000002,0.21385
106.656,0.244392
106.65700000000001,0.305475
106.65800000000002,0.244392
106.659,0.244392
106.66000000000001,0.244392
106.66100000000002,0.244392
106.662,0.183309
106.66300000000001,0.21385
106.664,0.183309
106.665,0.122226
106.66600000000001,0.152767
106.667,0.122226
106.668,0.091684
106.66900000000001,0.091684
106.67,0.030601
106.671,0.091684
106.67200000000001,0.152767
106.673,0.122226
106.674,0.152767
106.67500000000001,0.183309
106.676,0.274934
106.677,0.274934
106.67800000000001,0.274934
106.679,0.244392
106.68,0.183309
106.68100000000001,0.21385
106.682,0.21385
106.683,0.183309
106.68400000000001,0.152767
106.685,0.152767
106.686,0.122226
106.68700000000001,0.152767
106.688,0.122226
106.68900000000001,0.061142
106.69000000000001,0.091684
106.691,0.061142
106.69200000000001,0.122226
106.69300000000001,0.152767
106.694,0.183309
106.69500000000001,0.152767
106.69600000000001,0.244392
106.697,0.305475
106.69800000000001,0.305475
106.69900000000001,0.274934
106.7,0.244392
106.70100000000001,0.244392
106.702,0.152767
106.703,0.21385
106.70400000000001,0.152767
106.705,0.183309
106.706,0.152767
106.70700000000001,0.152767
106.708,0.091684
106.709,0.030601
106.71000000000001,0.091684
106.711,0.091684
106.712,0.152767
106.71300000000001,0.152767
106.714,0.183309
106.715,0.183309
106.71600000000001,0.336017
106.717,0.305475
106.718,0.274934
106.71900000000001,0.244392
106.72,0.21385
106.721,0.21385
106.72200000000001,0.244392
106.723,0.183309
106.724,0.183309
106.72500000000001,0.21385
106.726,0.122226
106.727,0.152767
106.72800000000001,0.122226
106.729,0.091684
106.73,0.061142
106.73100000000001,0.122226
106.732,0.091684
106.733,0.152767
106.73400000000001,0.21385
106.735,0.244392
106.736,0.305475
106.73700000000001,0.336017
106.738,0.366558
106.739,0.305475
106.74000000000001,0.244392
106.741,0.274934
106.742,0.21385
106.74300000000001,0.183309
106.744,0.183309
106.745,0.122226
106.74600000000001,0.122226
106.747,0.122226
106.748,0.061142
106.74900000000001,5.9247e-05
106.75,0.091684
106.751,0.122226
106.75200000000001,0.152767
106.753,0.122226
106.754,0.21385
106.75500000000001,0.21385
106.756,0.305475
106.757,0.274934
106.75800000000001,0.336017
106.759,0.244392
106.76,0.244392
106.76100000000001,0.183309
106.762,0.244392
106.763,0.183309
106.764,0.152767
106.765,0.122226
106.766,0.122226
106.767,0.122226
106.768,0.091684
106.769,0.091684
106.77,0.061142
106.771,0.122226
106.772,0.122226
106.773,0.183309
106.774,0.183309
106.775,0.21385
106.776,0.244392
106.777,0.305475
106.778,0.305475
106.779,0.274934
106.78,0.244392
106.781,0.244392
106.782,0.21385
106.783,0.21385
106.784,0.152767
106.785,0.152767
106.786,0.122226
106.787,0.122226
106.788,0.091684
106.789,0.091684
106.79,0.122226
106.791,0.122226
106.792,0.091684
106.793,0.122226
106.794,0.152767
106.795,0.152767
106.796,0.244392
106.797,0.274934
106.798,0.274934
106.799,0.244392
106.80000000000001,0.274934
106.80100000000002,0.21385
106.802,0.21385
106.80300000000001,0.244392
106.80400000000002,0.122226
106.805,0.152767
106.80600000000001,0.152767
106.80700000000002,0.152767
106.808,0.122226
106.80900000000001,0.061142
106.81000000000002,0.091684
106.811,0.122226
106.81200000000001,0.122226
106.81300000000002,0.152767
106.81400000000001,0.152767
106.81500000000001,0.244392
106.81600000000002,0.274934
106.81700000000001,0.336017
106.81800000000001,0.244392
106.81900000000002,0.244392
106.82000000000001,0.21385
106.82100000000001,0.244392
106.82200000000002,0.21385
106.82300000000001,0.152767
106.82400000000001,0.152767
106.82500000000002,0.122226
106.82600000000001,0.122226
106.82700000000001,0.122226
106.82800000000002,0.061142
106.82900000000001,0.030601
106.83000000000001,0.091684
106.83100000000002,0.091684
106.83200000000001,0.152767
106.83300000000001,0.122226
106.83400000000002,0.152767
106.83500000000001,0.244392
106.83600000000001,0.274934
106.83700000000002,0.366558
106.83800000000001,0.336017
106.83900000000001,0.274934
106.84000000000002,0.21385
106.84100000000001,0.244392
106.84200000000001,0.152767
106.84300000000002,0.183309
106.84400000000001,0.21385
106.84500000000001,0.152767
106.84600000000002,0.152767
106.84700000000001,0.122226
106.84800000000001,0.061142
106.84900000000002,0.091684
106.85000000000001,0.061142
106.85100000000001,0.091684
106.85200000000002,0.091684
106.85300000000001,0.122226
106.85400000000001,0.183309
106.85500000000002,0.152767
106.85600000000001,0.274934
106.85700000000001,0.336017
106.85800000000002,0.244392
106.85900000000001,0.305475
106.86000000000001,0.244392
106.86100000000002,0.244392
106.86200000000001,0.244392
106.86300000000001,0.183309
106.864,0.152767
106.86500000000001,0.152767
106.86600000000001,0.122226
106.867,0.091684
106.86800000000001,0.122226
106.86900000000001,0.061142
106.87,5.9247e-05
106.87100000000001,0.122226
106.87200000000001,0.091684
106.873,0.183309
106.87400000000001,0.21385
106.87500000000001,0.122226
106.876,0.21385
106.87700000000001,0.274934
106.87800000000001,0.3971
106.879,0.274934
106.88000000000001,0.244392
106.88100000000001,0.244392
106.882,0.21385
106.88300000000001,0.183309
106.88400000000001,0.183309
106.885,0.183309
106.88600000000001,0.152767
106.88700000000001,0.122226
106.888,5.9247e-05
106.88900000000001,0.091684
106.89000000000001,0.061142
106.891,0.091684
106.89200000000001,0.061142
106.89300000000001,0.122226
106.894,0.183309
106.89500000000001,0.21385
106.89600000000002,0.244392
106.897,0.336017
106.89800000000001,0.305475
106.89900000000002,0.274934
106.9,0.244392
106.90100000000001,0.274934
106.902,0.244392
106.903,0.183309
106.90400000000001,0.122226
106.905,0.152767
106.906,0.122226
106.90700000000001,0.122226
106.908,0.091684
106.909,0.061142
106.91000000000001,0.061142
106.911,0.122226
106.912,0.152767
106.91300000000001,0.122226
106.914,0.183309
106.915,0.152767
106.91600000000001,0.274934
106.917,0.305475
106.918,0.274934
106.91900000000001,0.21385
106.92,0.21385
106.921,0.244392
106.92200000000001,0.21385
106.923,0.122226
106.924,0.122226
106.92500000000001,0.152767
106.926,0.152767
106.927,0.091684
106.92800000000001,0.152767
106.929,0.061142
106.93,0.061142
106.93100000000001,0.122226
106.932,0.122226
106.933,0.21385
106.93400000000001,0.183309
106.935,0.183309
106.936,0.21385
106.93700000000001,0.244392
106.938,0.274934
106.93900000000001,0.274934
106.94000000000001,0.274934
106.941,0.21385
106.94200000000001,0.244392
106.94300000000001,0.21385
106.944,0.152767
106.94500000000001,0.152767
106.94600000000001,0.152767
106.947,0.122226
106.94800000000001,0.091684
106.94900000000001,0.030601
106.95,0.091684
106.95100000000001,0.091684
106.95200000000001,0.122226
106.953,0.183309
106.95400000000001,0.122226
106.95500000000001,0.152767
106.956,0.274934
106.95700000000001,0.336017
106.95800000000001,0.305475
106.959,0.305475
106.96000000000001,0.152767
106.96100000000001,0.244392
106.962,0.21385
106.96300000000001,0.183309
106.964,0.21385
106.965,0.152767
106.96600000000001,0.091684
106.967,0.122226
106.968,0.122226
106.96900000000001,0.091684
106.97,0.030601
106.971,0.061142
106.97200000000001,0.122226
106.973,4.367508
106.974,4.428592
106.97500000000001,4.520216
106.976,4.550758
106.977,4.611841
106.97800000000001,4.642383
106.979,4.642383
106.98,4.611841
106.98100000000001,4.611841
106.982,4.550758
106.983,4.520216
106.98400000000001,4.520216
106.985,4.489675
106.986,4.489675
106.98700000000001,4.459133
106.988,4.39805
106.989,4.428592
106.99000000000001,4.367508
106.991,4.489675
106.992,4.520216
106.99300000000001,4.520216
106.994,4.550758
106.995,4.550758
106.99600000000001,4.611841
106.997,4.672925
106.998,4.672925
106.99900000000001,4.642383
107.0,4.672925
107.001,4.642383
107.002,4.5813
107.003,4.5813
107.004,4.520216
107.005,4.489675
107.006,4.550758
107.007,4.520216
107.008,4.489675
107.009,4.489675
107.01,4.428592
107.011,4.489675
107.012,4.459133
107.013,4.550758
107.014,4.520216
107.015,4.5813
107.016,4.611841
107.017,4.672925
107.018,4.703466
107.019,4.642383
107.02,4.672925
107.021,4.642383
107.022,4.642383
107.023,4.550758
107.024,4.520216
107.025,4.520216
107.026,4.550758
107.027,4.520216
107.028,4.489675
107.029,4.428592
107.03,4.459133
107.031,4.520216
107.032,4.459133
107.033,4.489675
107.034,4.5813
107.035,4.611841
107.036,4.611841
107.037,4.734008
107.038,4.672925
107.039,4.611841
107.04,4.672925
107.041,4.672925
107.042,4.611841
107.043,4.550758
107.044,4.550758
107.045,4.520216
107.046,4.550758
107.047,4.489675
107.048,4.489675
107.049,4.428592
107.05,4.459133
107.051,4.489675
107.052,4.520216
107.053,4.5813
107.054,4.520216
107.055,4.5813
107.056,4.611841
107.057,4.703466
107.058,4.672925
107.059,4.672925
107.06,4.642383
107.061,4.611841
107.062,4.5813
107.063,4.642383
107.064,4.5813
107.065,4.550758
107.066,4.520216
107.067,4.489675
107.068,4.459133
107.069,4.459133
107.07,4.428592
107.071,4.489675
107.072,4.550758
107.073,4.550758
107.074,4.550758
107.075,4.5813
107.076,4.672925
107.077,4.734008
107.078,4.734008
107.079,4.672925
107.08,4.611841
107.081,4.672925
107.082,4.5813
107.083,4.550758
107.084,4.5813
107.085,4.5813
107.086,4.520216
107.087,4.520216
107.088,4.459133
107.089,4.459133
107.09,4.428592
107.091,4.459133
107.092,4.489675
107.093,4.550758
107.094,4.5813
107.095,4.611841
107.096,4.672925
107.097,4.703466
107.098,4.734008
107.099,4.734008
107.10000000000001,4.703466
107.10100000000001,4.642383
107.102,4.5813
107.10300000000001,4.5813
107.10400000000001,4.611841
107.105,4.550758
107.10600000000001,4.520216
107.10700000000001,4.489675
107.108,4.459133
107.10900000000001,4.459133
107.11000000000001,4.428592
107.111,4.459133
107.11200000000001,4.489675
107.11300000000001,4.550758
107.114,4.5813
107.11500000000001,4.550758
107.11600000000001,4.642383
107.117,4.703466
107.11800000000001,4.734008
107.11900000000001,4.611841
107.12,4.672925
107.12100000000001,4.642383
107.12200000000001,4.611841
107.123,4.5813
107.12400000000001,4.5813
107.12500000000001,4.520216
107.126,4.520216
107.12700000000001,4.520216
107.12800000000001,4.520216
107.129,4.5813
